Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
162;11;2031;600;550;550;0;0;;0;;0;;42,86;;;12,93;154,16;0;0;73,45;872,84;199,34;0;;279,97;;0;;62,24;745,64;;;7,86;;290,35;;1200;Novembre 2131;25583;2,5;350,66;Reel;630,63;0;0;60,31;199,34;0;404,17;0;0;0;0;;;;;;;;;630,63;;;;;
163;12;2031;600;550;550;0;0;;0;;0;;42,86;;;12,93;167,09;0;0;73,45;946,29;219,34;0;;279,97;;0;;62,24;807,88;;;7,86;;293,79;;1200;Décembre 2132;25596;2,5;330,66;Reel;610,63;0;0;56,87;199,34;0;404,17;0;0;0;0;;;;;;;;;610,63;;;;;
164;1;2032;600;550;550;0;0;;0;;0;;42,86;;;12,93;25,86;0;0;73,45;146,9;199,34;0;;279,97;;0;;62,24;124,48;;;7,86;;290,35;;1200;Janvier 2132;25585;2,5;350,66;Reel;630,63;0;0;60,31;199,34;0;404,17;0;0;0;0;;;;;;;;;630,63;;;;;
165;2;2032;600;550;550;0;0;;0;;0;;42,86;;;12,93;38,79;0;0;73,45;220,35;199,34;0;;279,97;;0;;62,24;186,72;;;7,86;;290,35;;1200;Février 2132;25586;2,5;350,66;Reel;630,63;0;0;60,31;199,34;0;404,17;0;0;0;0;;;;;;;;;630,63;;;;;
166;3;2032;600;550;550;0;0;;0;;0;;42,86;;;12,93;51,72;0;0;73,45;293,8;199,34;0;;279,97;;0;;62,24;248,96;;;7,86;;290,35;;1200;Mars 2132;25587;2,5;350,66;Reel;630,63;0;0;60,31;199,34;0;404,17;0;0;0;0;;;;;;;;;630,63;;;;;
167;4;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;64,91;0;0;75,65;369,45;199,34;0;;295,37;;0;;62,55;311,51;;;8,25;;290,35;;1200;Avril 2132;25588;2,5;350,66;Reel;646,03;0;0;60,31;199,34;0;404,17;0;0;0;0;;;;;;;;;646,03;;;;;
168;5;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;78,1;0;0;75,65;445,1;203,79;0;;295,37;;0;;62,55;374,06;;;8,25;;286,66;;1200;Mai 2132;25589;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
169;6;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;91,29;0;0;75,65;520,75;203,79;0;;295,37;;0;;62,55;436,61;;;8,25;;286,66;;1200;Juin 2132;25590;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
170;7;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;104,48;0;0;75,65;596,4;203,79;0;;295,37;;0;;62,55;499,16;;;8,25;;286,66;;1200;Juillet 2132;25591;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
171;8;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;117,67;0;0;75,65;672,05;203,79;0;;295,37;;0;;62,55;561,71;;;8,25;;286,66;;1200;Aout 2132;25592;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
172;9;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;130,86;0;0;75,65;747,7;203,79;0;;295,37;;0;;62,55;624,26;;;8,25;;286,66;;1200;Septembre 2132;25593;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
173;10;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;144,05;0;0;75,65;823,35;203,79;0;;295,37;;0;;62,55;686,81;;;8,25;;286,66;;1200;Octobre 2132;25594;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
174;11;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;157,24;0;0;75,65;899;203,79;0;;295,37;;0;;62,55;749,36;;;8,25;;286,66;;1200;Novembre 2132;25595;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
175;12;2032;600;550;550;0;0;;0;;0;;44,15;;;13,19;170,43;0;0;75,65;974,65;223,79;0;;295,37;;0;;62,55;811,91;;;8,25;;290,1;;1200;Décembre 2133;25608;2,5;326,21;Reel;621,58;0;0;56,11;203,79;0;404,17;0;0;0;0;;;;;;;;;621,58;;;;;
176;1;2033;600;550;550;0;0;;0;;0;;44,15;;;13,19;26,38;0;0;75,65;151,3;203,79;0;;295,37;;0;;62,55;125,1;;;8,25;;286,66;;1200;Janvier 2133;25597;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
177;2;2033;600;550;550;0;0;;0;;0;;44,15;;;13,19;39,57;0;0;75,65;226,95;203,79;0;;295,37;;0;;62,55;187,65;;;8,25;;286,66;;1200;Février 2133;25598;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
178;3;2033;600;550;550;0;0;;0;;0;;44,15;;;13,19;52,76;0;0;75,65;302,6;203,79;0;;295,37;;0;;62,55;250,2;;;8,25;;286,66;;1200;Mars 2133;25599;2,5;346,21;Reel;641,58;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;641,58;;;;;
179;4;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;66,21;0;0;77,92;380,52;203,79;0;;311,62;;0;;62,86;313,06;;;8,66;;286,66;;1200;Avril 2133;25600;2,5;346,21;Reel;657,83;0;0;59,55;203,79;0;404,17;0;0;0;0;;;;;;;;;657,83;;;;;
180;5;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;79,66;0;0;77,92;458,44;208,36;0;;311,62;;0;;62,86;375,92;;;8,66;;282,88;;1200;Mai 2133;25601;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
181;6;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;93,11;0;0;77,92;536,36;208,36;0;;311,62;;0;;62,86;438,78;;;8,66;;282,88;;1200;Juin 2133;25602;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
182;7;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;106,56;0;0;77,92;614,28;208,36;0;;311,62;;0;;62,86;501,64;;;8,66;;282,88;;1200;Juillet 2133;25603;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
183;8;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;120,01;0;0;77,92;692,2;208,36;0;;311,62;;0;;62,86;564,5;;;8,66;;282,88;;1200;Aout 2133;25604;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
184;9;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;133,46;0;0;77,92;770,12;208,36;0;;311,62;;0;;62,86;627,36;;;8,66;;282,88;;1200;Septembre 2133;25605;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
185;10;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;146,91;0;0;77,92;848,04;208,36;0;;311,62;;0;;62,86;690,22;;;8,66;;282,88;;1200;Octobre 2133;25606;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
186;11;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;160,36;0;0;77,92;925,96;208,36;0;;311,62;;0;;62,86;753,08;;;8,66;;282,88;;1200;Novembre 2133;25607;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
187;12;2033;600;550;550;0;0;;0;;0;;45,47;;;13,45;173,81;0;0;77,92;1003,88;228,36;0;;311,62;;0;;62,86;815,94;;;8,66;;286,32;;1200;Décembre 2134;25620;2,5;321,64;Reel;633,26;0;0;55,32;208,36;0;404,17;0;0;0;0;;;;;;;;;633,26;;;;;
188;1;2034;600;550;550;0;0;;0;;0;;45,47;;;13,45;26,9;0;0;77,92;155,84;208,36;0;;311,62;;0;;62,86;125,72;;;8,66;;282,88;;1200;Janvier 2134;25609;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
189;2;2034;600;550;550;0;0;;0;;0;;45,47;;;13,45;40,35;0;0;77,92;233,76;208,36;0;;311,62;;0;;62,86;188,58;;;8,66;;282,88;;1200;Février 2134;25610;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
190;3;2034;600;550;550;0;0;;0;;0;;45,47;;;13,45;53,8;0;0;77,92;311,68;208,36;0;;311,62;;0;;62,86;251,44;;;8,66;;282,88;;1200;Mars 2134;25611;2,5;341,64;Reel;653,26;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;653,26;;;;;
191;4;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;67,52;0;0;80,26;391,94;208,36;0;;328,76;;0;;63,17;314,61;;;9,09;;282,88;;1200;Avril 2134;25612;2,5;341,64;Reel;670,4;0;0;58,76;208,36;0;404,17;0;0;0;0;;;;;;;;;670,4;;;;;
192;5;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;81,24;0;0;80,26;472,2;213,07;0;;328,76;;0;;63,17;377,78;;;9,09;;278,98;;1200;Mai 2134;25613;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
193;6;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;94,96;0;0;80,26;552,46;213,07;0;;328,76;;0;;63,17;440,95;;;9,09;;278,98;;1200;Juin 2134;25614;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
194;7;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;108,68;0;0;80,26;632,72;213,07;0;;328,76;;0;;63,17;504,12;;;9,09;;278,98;;1200;Juillet 2134;25615;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
195;8;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;122,4;0;0;80,26;712,98;213,07;0;;328,76;;0;;63,17;567,29;;;9,09;;278,98;;1200;Aout 2134;25616;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
196;9;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;136,12;0;0;80,26;793,24;213,07;0;;328,76;;0;;63,17;630,46;;;9,09;;278,98;;1200;Septembre 2134;25617;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
197;10;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;149,84;0;0;80,26;873,5;213,07;0;;328,76;;0;;63,17;693,63;;;9,09;;278,98;;1200;Octobre 2134;25618;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
198;11;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;163,56;0;0;80,26;953,76;213,07;0;;328,76;;0;;63,17;756,8;;;9,09;;278,98;;1200;Novembre 2134;25619;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
199;12;2034;600;550;550;0;0;;0;;0;;46,83;;;13,72;177,28;0;0;80,26;1034,02;233,07;0;;328,76;;0;;63,17;819,97;;;9,09;;282,42;;1200;Décembre 2135;25632;2,5;316,93;Reel;645,69;0;0;54,51;213,07;0;404,17;0;0;0;0;;;;;;;;;645,69;;;;;
200;1;2035;600;550;550;0;0;;0;;0;;46,83;;;13,72;27,44;0;0;80,26;160,52;213,07;0;;328,76;;0;;63,17;126,34;;;9,09;;278,98;;1200;Janvier 2135;25621;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
201;2;2035;600;550;550;0;0;;0;;0;;46,83;;;13,72;41,16;0;0;80,26;240,78;213,07;0;;328,76;;0;;63,17;189,51;;;9,09;;278,98;;1200;Février 2135;25622;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
202;3;2035;600;550;550;0;0;;0;;0;;46,83;;;13,72;54,88;0;0;80,26;321,04;213,07;0;;328,76;;0;;63,17;252,68;;;9,09;;278,98;;1200;Mars 2135;25623;2,5;336,93;Reel;665,69;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;665,69;;;;;
203;4;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;68,87;0;0;82,67;403,71;213,07;0;;346,84;;0;;63,49;316,17;;;9,54;;278,98;;1200;Avril 2135;25624;2,5;336,93;Reel;683,77;0;0;57,95;213,07;0;404,17;0;0;0;0;;;;;;;;;683,77;;;;;
204;5;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;82,86;0;0;82,67;486,38;217,92;0;;346,84;;0;;63,49;379,66;;;9,54;;274,96;;1200;Mai 2135;25625;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
205;6;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;96,85;0;0;82,67;569,05;217,92;0;;346,84;;0;;63,49;443,15;;;9,54;;274,96;;1200;Juin 2135;25626;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
206;7;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;110,84;0;0;82,67;651,72;217,92;0;;346,84;;0;;63,49;506,64;;;9,54;;274,96;;1200;Juillet 2135;25627;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
207;8;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;124,83;0;0;82,67;734,39;217,92;0;;346,84;;0;;63,49;570,13;;;9,54;;274,96;;1200;Aout 2135;25628;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
208;9;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;138,82;0;0;82,67;817,06;217,92;0;;346,84;;0;;63,49;633,62;;;9,54;;274,96;;1200;Septembre 2135;25629;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
209;10;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;152,81;0;0;82,67;899,73;217,92;0;;346,84;;0;;63,49;697,11;;;9,54;;274,96;;1200;Octobre 2135;25630;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
210;11;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;166,8;0;0;82,67;982,4;217,92;0;;346,84;;0;;63,49;760,6;;;9,54;;274,96;;1200;Novembre 2135;25631;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
211;12;2035;600;550;550;0;0;;0;;0;;48,23;;;13,99;180,79;0;0;82,67;1065,07;237,92;0;;346,84;;0;;63,49;824,09;;;9,54;;278,4;;1200;Décembre 2136;25644;2,5;312,08;Reel;658,92;0;0;53,68;217,92;0;404,17;0;0;0;0;;;;;;;;;658,92;;;;;
212;1;2036;600;550;550;0;0;;0;;0;;48,23;;;13,99;27,98;0;0;82,67;165,34;217,92;0;;346,84;;0;;63,49;126,98;;;9,54;;274,96;;1200;Janvier 2136;25633;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
213;2;2036;600;550;550;0;0;;0;;0;;48,23;;;13,99;41,97;0;0;82,67;248,01;217,92;0;;346,84;;0;;63,49;190,47;;;9,54;;274,96;;1200;Février 2136;25634;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
214;3;2036;600;550;550;0;0;;0;;0;;48,23;;;13,99;55,96;0;0;82,67;330,68;217,92;0;;346,84;;0;;63,49;253,96;;;9,54;;274,96;;1200;Mars 2136;25635;2,5;332,08;Reel;678,92;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;678,92;;;;;
215;4;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;70,23;0;0;85,15;415,83;217,92;0;;365,91;;0;;63,81;317,77;;;10,02;;274,96;;1200;Avril 2136;25636;2,5;332,08;Reel;697,99;0;0;57,12;217,92;0;404,17;0;0;0;0;;;;;;;;;697,99;;;;;
216;5;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;84,5;0;0;85,15;500,98;222,93;0;;365,91;;0;;63,81;381,58;;;10,02;;270,81;;1200;Mai 2136;25637;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
217;6;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;98,77;0;0;85,15;586,13;222,93;0;;365,91;;0;;63,81;445,39;;;10,02;;270,81;;1200;Juin 2136;25638;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
218;7;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;113,04;0;0;85,15;671,28;222,93;0;;365,91;;0;;63,81;509,2;;;10,02;;270,81;;1200;Juillet 2136;25639;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
219;8;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;127,31;0;0;85,15;756,43;222,93;0;;365,91;;0;;63,81;573,01;;;10,02;;270,81;;1200;Aout 2136;25640;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
220;9;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;141,58;0;0;85,15;841,58;222,93;0;;365,91;;0;;63,81;636,82;;;10,02;;270,81;;1200;Septembre 2136;25641;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
221;10;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;155,85;0;0;85,15;926,73;222,93;0;;365,91;;0;;63,81;700,63;;;10,02;;270,81;;1200;Octobre 2136;25642;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
222;11;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;170,12;0;0;85,15;1011,88;222,93;0;;365,91;;0;;63,81;764,44;;;10,02;;270,81;;1200;Novembre 2136;25643;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
223;12;2036;600;550;550;0;0;;0;;0;;49,68;;;14,27;184,39;0;0;85,15;1097,03;242,93;0;;365,91;;0;;63,81;828,25;;;10,02;;274,25;;1200;Décembre 2137;25656;2,5;307,07;Reel;672,98;0;0;52,82;222,93;0;404,17;0;0;0;0;;;;;;;;;672,98;;;;;
224;1;2037;600;550;550;0;0;;0;;0;;49,68;;;14,27;28,54;0;0;85,15;170,3;222,93;0;;365,91;;0;;63,81;127,62;;;10,02;;270,81;;1200;Janvier 2137;25645;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
225;2;2037;600;550;550;0;0;;0;;0;;49,68;;;14,27;42,81;0;0;85,15;255,45;222,93;0;;365,91;;0;;63,81;191,43;;;10,02;;270,81;;1200;Février 2137;25646;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
226;3;2037;600;550;550;0;0;;0;;0;;49,68;;;14,27;57,08;0;0;85,15;340,6;222,93;0;;365,91;;0;;63,81;255,24;;;10,02;;270,81;;1200;Mars 2137;25647;2,5;327,07;Reel;692,98;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;692,98;;;;;
227;4;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;71,64;0;0;87,7;428,3;222,93;0;;386,04;;0;;64,13;319,37;;;10,52;;270,81;;1200;Avril 2137;25648;2,5;327,07;Reel;713,11;0;0;56,26;222,93;0;404,17;0;0;0;0;;;;;;;;;713,11;;;;;
228;5;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;86,2;0;0;87,7;516;228,08;0;;386,04;;0;;64,13;383,5;;;10,52;;266,55;;1200;Mai 2137;25649;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
229;6;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;100,76;0;0;87,7;603,7;228,08;0;;386,04;;0;;64,13;447,63;;;10,52;;266,55;;1200;Juin 2137;25650;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
230;7;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;115,32;0;0;87,7;691,4;228,08;0;;386,04;;0;;64,13;511,76;;;10,52;;266,55;;1200;Juillet 2137;25651;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
231;8;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;129,88;0;0;87,7;779,1;228,08;0;;386,04;;0;;64,13;575,89;;;10,52;;266,55;;1200;Aout 2137;25652;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
232;9;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;144,44;0;0;87,7;866,8;228,08;0;;386,04;;0;;64,13;640,02;;;10,52;;266,55;;1200;Septembre 2137;25653;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
233;10;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;159;0;0;87,7;954,5;228,08;0;;386,04;;0;;64,13;704,15;;;10,52;;266,55;;1200;Octobre 2137;25654;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
234;11;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;173,56;0;0;87,7;1042,2;228,08;0;;386,04;;0;;64,13;768,28;;;10,52;;266,55;;1200;Novembre 2137;25655;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
235;12;2037;600;550;550;0;0;;0;;0;;51,17;;;14,56;188,12;0;0;87,7;1129,9;248,08;0;;386,04;;0;;64,13;832,41;;;10,52;;269,99;;1200;Décembre 2138;25668;2,5;301,92;Reel;687,96;0;0;51,93;228,08;0;404,17;0;0;0;0;;;;;;;;;687,96;;;;;
236;1;2038;600;550;550;0;0;;0;;0;;51,17;;;14,56;29,12;0;0;87,7;175,4;228,08;0;;386,04;;0;;64,13;128,26;;;10,52;;266,55;;1200;Janvier 2138;25657;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
237;2;2038;600;550;550;0;0;;0;;0;;51,17;;;14,56;43,68;0;0;87,7;263,1;228,08;0;;386,04;;0;;64,13;192,39;;;10,52;;266,55;;1200;Février 2138;25658;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
238;3;2038;600;550;550;0;0;;0;;0;;51,17;;;14,56;58,24;0;0;87,7;350,8;228,08;0;;386,04;;0;;64,13;256,52;;;10,52;;266,55;;1200;Mars 2138;25659;2,5;321,92;Reel;707,96;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;707,96;;;;;
239;4;2038;600;550;550;0;0;;0;;0;;52,71;;;14,85;73,09;0;0;90,33;441,13;228,08;0;;407,27;;0;;64,45;320,97;;;11,05;;266,55;;1200;Avril 2138;25660;2,5;321,92;Reel;729,19;0;0;55,37;228,08;0;404,17;0;0;0;0;;;;;;;;;729,19;;;;;
240;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
