Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
71;12;2024;1888,1465429464;1730,8;1650;149749,74;205,91;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1695,46;670,95;0;;5354,33;;40;;318,45;4102,05;;;0;;122,84;2066,4;166;Octobre 2038;24466;2,5;979,05;NC;5354,33;14;0;0;820,24;46162,47;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
72;1;2025;1903,2517152899;1744,65;1650;148962,02;204,82;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;260,84;632,98;0;;5354,33;;40;;318,45;636,9;;;0;;132,96;2199,36;165;Octobre 2038;24466;2,5;1017,02;NC;5354,33;14;0;0;822,88;46568,66;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
73;2;2025;1903,2517152899;1744,65;1650;148173,21;203,74;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;391,26;632,15;0;;5354,33;;40;;318,45;955,35;;;0;;132,96;2332,32;164;Octobre 2038;24466;2,5;1017,85;NC;5354,33;14;0;0;821,8;46974,6;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
74;3;2025;1903,2517152899;1744,65;1650;147383,32;202,65;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;521,68;631,32;0;;5354,33;;40;;318,45;1273,8;;;0;;132,96;2465,28;162;Septembre 2038;24465;2,5;1018,68;NC;5354,33;14;0;0;820,71;47380,29;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
75;4;2025;1903,2517152899;1744,65;1650;146592,34;201,56;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;652,1;630,48;0;;5354,33;;40;;318,45;1592,25;;;0;;132,96;2598,24;161;Septembre 2038;24465;2,5;1019,52;NC;5354,33;14;0;0;819,62;47785,73;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
76;5;2025;1903,2517152899;1744,65;1650;145800,27;200,48;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;782,52;629,65;0;;5354,33;;40;;318,45;1910,7;;;0;;132,96;2731,2;160;Septembre 2038;24465;2,5;1020,35;NC;5354,33;14;0;0;818,54;48190,92;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
77;6;2025;1903,2517152899;1744,65;1650;145007,12;199,38;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;912,94;628,8;0;;5354,33;;40;;318,45;2229,15;;;0;;132,96;2864,16;159;Septembre 2038;24465;2,5;1021,2;NC;5354,33;14;0;0;817,44;48595,85;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
78;7;2025;1903,2517152899;1744,65;1650;144212,87;198,29;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1043,36;627,96;0;;5354,33;;40;;318,45;2547,6;;;0;;132,96;2997,12;158;Septembre 2038;24465;2,5;1022,04;NC;5354,33;14;0;0;816,35;49000,53;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
79;8;2025;1903,2517152899;1744,65;1650;143417,53;197,2;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1173,78;627,12;0;;5354,33;;40;;318,45;2866,05;;;0;;132,96;3130,08;157;Septembre 2038;24465;2,5;1022,88;NC;5354,33;14;0;0;815,26;49404,96;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
80;9;2025;1903,2517152899;1744,65;1650;142621,1;196,1;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1304,2;626,28;0;;5354,33;;40;;318,45;3184,5;;;0;;132,96;3263,04;155;Aout 2038;24464;2,5;1023,72;NC;5354,33;14;0;0;814,16;49809,14;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
81;10;2025;1903,2517152899;1744,65;1650;141823,57;195,01;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1434,62;625,44;0;;5354,33;;40;;318,45;3502,95;;;0;;132,96;3396;154;Aout 2038;24464;2,5;1024,56;NC;5354,33;14;0;0;813,07;50213,07;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
82;11;2025;1903,2517152899;1744,65;1650;141024,95;193,91;;993,63;;50,75;;78,44;;;0;0;0;0;130,42;1565,04;624,59;0;;5354,33;;40;;318,45;3821,4;;;0;;132,96;3528,96;153;Aout 2038;24464;2,5;1025,41;NC;5354,33;14;0;0;811,97;50616,74;741,67;45,14;0;0;0;;;;;;;;;5354,33;;;;;
83;12;2025;1903,2517152899;1744,65;1650;140225,23;192,81;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1695,46;663,75;0;;5394,49;;40;;321,63;4143,03;;;0;;132,96;3661,92;152;Aout 2038;24464;2,5;986,25;NC;5394,49;14;0;0;810,87;51020,16;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
84;1;2026;1918,4777290123;1758,6;1650;139424,41;191,71;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;260,84;625,8;0;;5394,49;;40;;321,63;643,26;;;0;;143,14;3805,06;151;Aout 2038;24464;2,5;1024,2;NC;5394,49;14;0;0;813,54;51424,19;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
85;2;2026;1918,4777290123;1758,6;1650;138622,49;190,61;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;391,26;624,95;0;;5394,49;;40;;321,63;964,89;;;0;;143,14;3948,2;150;Aout 2038;24464;2,5;1025,05;NC;5394,49;14;0;0;812,44;51827,97;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
86;3;2026;1918,4777290123;1758,6;1650;137819,47;189,5;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;521,68;624,1;0;;5394,49;;40;;321,63;1286,52;;;0;;143,14;4091,34;148;Juillet 2038;24463;2,5;1025,9;NC;5394,49;14;0;0;811,33;52231,49;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
87;4;2026;1918,4777290123;1758,6;1650;137015,34;188,4;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;652,1;623,25;0;;5394,49;;40;;321,63;1608,15;;;0;;143,14;4234,48;147;Juillet 2038;24463;2,5;1026,75;NC;5394,49;14;0;0;810,23;52634,76;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
88;5;2026;1918,4777290123;1758,6;1650;136210,11;187,29;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;782,52;622,4;0;;5394,49;;40;;321,63;1929,78;;;0;;143,14;4377,62;146;Juillet 2038;24463;2,5;1027,6;NC;5394,49;14;0;0;809,12;53037,77;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
89;6;2026;1918,4777290123;1758,6;1650;135403,77;186,18;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;912,94;621,55;0;;5394,49;;40;;321,63;2251,41;;;0;;143,14;4520,76;145;Juillet 2038;24463;2,5;1028,45;NC;5394,49;14;0;0;808,01;53440,53;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
90;7;2026;1918,4777290123;1758,6;1650;134596,32;185,07;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1043,36;620,69;0;;5394,49;;40;;321,63;2573,04;;;0;;143,14;4663,9;144;Juillet 2038;24463;2,5;1029,31;NC;5394,49;14;0;0;806,9;53843,03;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
91;8;2026;1918,4777290123;1758,6;1650;133787,76;183,96;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1173,78;619,84;0;;5394,49;;40;;321,63;2894,67;;;0;;143,14;4807,04;143;Juillet 2038;24463;2,5;1030,16;NC;5394,49;14;0;0;805,79;54245,28;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
92;9;2026;1918,4777290123;1758,6;1650;132978,09;182,84;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1304,2;618,98;0;;5394,49;;40;;321,63;3216,3;;;0;;143,14;4950,18;141;Juin 2038;24462;2,5;1031,02;NC;5394,49;14;0;0;804,67;54647,27;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
93;10;2026;1918,4777290123;1758,6;1650;132167,3;181,73;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1434,62;618,12;0;;5394,49;;40;;321,63;3537,93;;;0;;143,14;5093,32;140;Juin 2038;24462;2,5;1031,88;NC;5394,49;14;0;0;803,56;55049;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
94;11;2026;1918,4777290123;1758,6;1650;131355,4;180,61;;993,63;;50,75;;79,03;;;0;0;0;0;130,42;1565,04;617,26;0;;5394,49;;40;;321,63;3859,56;;;0;;143,14;5236,46;139;Juin 2038;24462;2,5;1032,74;NC;5394,49;14;0;0;802,44;55450,47;741,67;45,14;0;0;0;;;;;;;;;5394,49;;;;;
95;12;2026;1918,4777290123;1758,6;1650;130542,38;179,5;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1695,46;656,41;0;;5434,94;;40;;324,85;4184,41;;;0;;143,14;5379,6;138;Juin 2038;24462;2,5;993,59;NC;5434,94;14;0;0;801,33;55851,69;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
96;1;2027;1933,8255508444;1772,67;1650;129728,25;178,38;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;260,84;618,48;0;;5434,94;;40;;324,85;649,7;;;0;;153,4;5533;137;Juin 2038;24462;2,5;1031,52;NC;5434,94;14;0;0;804,02;56253,53;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
97;2;2027;1933,8255508444;1772,67;1650;128913;177,26;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;391,26;617,62;0;;5434,94;;40;;324,85;974,55;;;0;;153,4;5686,4;136;Juin 2038;24462;2,5;1032,38;NC;5434,94;14;0;0;802,9;56655,11;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
98;3;2027;1933,8255508444;1772,67;1650;128096,63;176,13;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;521,68;616,75;0;;5434,94;;40;;324,85;1299,4;;;0;;153,4;5839,8;134;Mai 2038;24461;2,5;1033,25;NC;5434,94;14;0;0;801,77;57056,43;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
99;4;2027;1933,8255508444;1772,67;1650;127279,13;175,01;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;652,1;615,88;0;;5434,94;;40;;324,85;1624,25;;;0;;153,4;5993,2;133;Mai 2038;24461;2,5;1034,12;NC;5434,94;14;0;0;800,65;57457,49;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
100;5;2027;1933,8255508444;1772,67;1650;126460,51;173,88;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;782,52;615,02;0;;5434,94;;40;;324,85;1949,1;;;0;;153,4;6146,6;132;Mai 2038;24461;2,5;1034,98;NC;5434,94;14;0;0;799,52;57858,29;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
101;6;2027;1933,8255508444;1772,67;1650;125640,76;172,76;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;912,94;614,15;0;;5434,94;;40;;324,85;2273,95;;;0;;153,4;6300;131;Mai 2038;24461;2,5;1035,85;NC;5434,94;14;0;0;798,4;58258,83;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
102;7;2027;1933,8255508444;1772,67;1650;124819,89;171,63;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1043,36;613,28;0;;5434,94;;40;;324,85;2598,8;;;0;;153,4;6453,4;130;Mai 2038;24461;2,5;1036,72;NC;5434,94;14;0;0;797,27;58659,11;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
103;8;2027;1933,8255508444;1772,67;1650;123997,89;170,5;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1173,78;612,42;0;;5434,94;;40;;324,85;2923,65;;;0;;153,4;6606,8;129;Mai 2038;24461;2,5;1037,58;NC;5434,94;14;0;0;796,14;59059,13;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
104;9;2027;1933,8255508444;1772,67;1650;123174,76;169,37;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1304,2;611,55;0;;5434,94;;40;;324,85;3248,5;;;0;;153,4;6760,2;127;Avril 2038;24460;2,5;1038,45;NC;5434,94;14;0;0;795,01;59458,89;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
105;10;2027;1933,8255508444;1772,67;1650;122350,5;168,23;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1434,62;610,67;0;;5434,94;;40;;324,85;3573,35;;;0;;153,4;6913,6;126;Avril 2038;24460;2,5;1039,33;NC;5434,94;14;0;0;793,87;59858,39;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
106;11;2027;1933,8255508444;1772,67;1650;121525,1;167,1;;993,63;;50,75;;79,62;;;0;0;0;0;130,42;1565,04;609,8;0;;5434,94;;40;;324,85;3898,2;;;0;;153,4;7067;125;Avril 2038;24460;2,5;1040,2;NC;5434,94;14;0;0;792,74;60257,62;741,67;45,14;0;0;0;;;;;;;;;5434,94;;;;;
107;12;2027;1933,8255508444;1772,67;1650;120698,57;165,96;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1695,46;648,92;0;;5475,71;;40;;328,1;4226,3;;;0;;153,4;7220,4;124;Avril 2038;24460;2,5;1001,08;NC;5475,71;14;0;0;791,6;60656,59;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
108;1;2028;1949,2961552511;1786,85;1650;119870,9;164,82;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;260,84;611,01;0;;5475,71;;40;;328,1;656,2;;;0;;163,73;7384,13;123;Avril 2038;24460;2,5;1038,99;NC;5475,71;14;0;0;794,31;61056,19;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
109;2;2028;1949,2961552511;1786,85;1650;119042,09;163,68;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;391,26;610,13;0;;5475,71;;40;;328,1;984,3;;;0;;163,73;7547,86;121;Mars 2038;24459;2,5;1039,87;NC;5475,71;14;0;0;793,17;61455,52;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
110;3;2028;1949,2961552511;1786,85;1650;118212,14;162,54;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;521,68;609,25;0;;5475,71;;40;;328,1;1312,4;;;0;;163,73;7711,59;120;Mars 2038;24459;2,5;1040,75;NC;5475,71;14;0;0;792,03;61854,59;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
111;4;2028;1949,2961552511;1786,85;1650;117381,05;161,4;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;652,1;608,38;0;;5475,71;;40;;328,1;1640,5;;;0;;163,73;7875,32;119;Mars 2038;24459;2,5;1041,62;NC;5475,71;14;0;0;790,89;62253,4;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
112;5;2028;1949,2961552511;1786,85;1650;116548,82;160,25;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;782,52;607,49;0;;5475,71;;40;;328,1;1968,6;;;0;;163,73;8039,05;118;Mars 2038;24459;2,5;1042,51;NC;5475,71;14;0;0;789,74;62651,94;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
113;6;2028;1949,2961552511;1786,85;1650;115715,44;159,11;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;912,94;606,62;0;;5475,71;;40;;328,1;2296,7;;;0;;163,73;8202,78;117;Mars 2038;24459;2,5;1043,38;NC;5475,71;14;0;0;788,6;63050,22;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
114;7;2028;1949,2961552511;1786,85;1650;114880,92;157,96;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1043,36;605,73;0;;5475,71;;40;;328,1;2624,8;;;0;;163,73;8366,51;116;Mars 2038;24459;2,5;1044,27;NC;5475,71;14;0;0;787,45;63448,23;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
115;8;2028;1949,2961552511;1786,85;1650;114045,25;156,81;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1173,78;604,85;0;;5475,71;;40;;328,1;2952,9;;;0;;163,73;8530,24;114;Février 2038;24458;2,5;1045,15;NC;5475,71;14;0;0;786,3;63845,98;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
116;9;2028;1949,2961552511;1786,85;1650;113208,43;155,66;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1304,2;603,96;0;;5475,71;;40;;328,1;3281;;;0;;163,73;8693,97;113;Février 2038;24458;2,5;1046,04;NC;5475,71;14;0;0;785,15;64243,46;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
117;10;2028;1949,2961552511;1786,85;1650;112370,46;154,51;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1434,62;603,08;0;;5475,71;;40;;328,1;3609,1;;;0;;163,73;8857,7;112;Février 2038;24458;2,5;1046,92;NC;5475,71;14;0;0;784;64640,68;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
118;11;2028;1949,2961552511;1786,85;1650;111531,34;153,36;;993,63;;50,75;;80,22;;;0;0;0;0;130,42;1565,04;602,19;0;;5475,71;;40;;328,1;3937,2;;;0;;163,73;9021,43;111;Février 2038;24458;2,5;1047,81;NC;5475,71;14;0;0;782,85;65037,63;741,67;45,14;0;0;0;;;;;;;;;5475,71;;;;;
119;12;2028;1949,2961552511;1786,85;1650;110691,07;152,2;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1695,46;641,3;0;;5516,77;;40;;331,38;4268,58;;;0;;163,73;9185,16;110;Février 2038;24458;2,5;1008,7;NC;5516,77;14;0;0;781,69;65434,31;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
120;1;2029;1964,8905244931;1801,15;1650;109849,64;151,04;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;260,84;603,39;0;;5516,77;;40;;331,38;662,76;;;0;;174,15;9359,31;108;Janvier 2038;24457;2,5;1046,61;NC;5516,77;14;0;0;784,41;65831,62;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
121;2;2029;1964,8905244931;1801,15;1650;109007,05;149,88;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;391,26;602,5;0;;5516,77;;40;;331,38;994,14;;;0;;174,15;9533,46;107;Janvier 2038;24457;2,5;1047,5;NC;5516,77;14;0;0;783,25;66228,66;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
122;3;2029;1964,8905244931;1801,15;1650;108163,3;148,72;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;521,68;601,61;0;;5516,77;;40;;331,38;1325,52;;;0;;174,15;9707,61;106;Janvier 2038;24457;2,5;1048,39;NC;5516,77;14;0;0;782,09;66625,44;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
123;4;2029;1964,8905244931;1801,15;1650;107318,39;147,56;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;652,1;600,72;0;;5516,77;;40;;331,38;1656,9;;;0;;174,15;9881,76;105;Janvier 2038;24457;2,5;1049,28;NC;5516,77;14;0;0;780,93;67021,95;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
124;5;2029;1964,8905244931;1801,15;1650;106472,32;146,4;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;782,52;599,82;0;;5516,77;;40;;331,38;1988,28;;;0;;174,15;10055,91;104;Janvier 2038;24457;2,5;1050,18;NC;5516,77;14;0;0;779,77;67418,19;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
125;6;2029;1964,8905244931;1801,15;1650;105625,09;145,23;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;912,94;598,92;0;;5516,77;;40;;331,38;2319,66;;;0;;174,15;10230,06;103;Janvier 2038;24457;2,5;1051,08;NC;5516,77;14;0;0;778,6;67814,16;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
126;7;2029;1964,8905244931;1801,15;1650;104776,69;144,07;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1043,36;598,03;0;;5516,77;;40;;331,38;2651,04;;;0;;174,15;10404,21;101;Décembre 2038;24468;2,5;1051,97;NC;5516,77;14;0;0;777,44;68209,86;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
127;8;2029;1964,8905244931;1801,15;1650;103927,13;142,9;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1173,78;597,13;0;;5516,77;;40;;331,38;2982,42;;;0;;174,15;10578,36;100;Décembre 2038;24468;2,5;1052,87;NC;5516,77;14;0;0;776,27;68605,29;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
128;9;2029;1964,8905244931;1801,15;1650;103076,4;141,73;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1304,2;596,23;0;;5516,77;;40;;331,38;3313,8;;;0;;174,15;10752,51;99;Décembre 2038;24468;2,5;1053,77;NC;5516,77;14;0;0;775,1;69000,45;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
129;10;2029;1964,8905244931;1801,15;1650;102224,5;140,56;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1434,62;595,33;0;;5516,77;;40;;331,38;3645,18;;;0;;174,15;10926,66;98;Décembre 2038;24468;2,5;1054,67;NC;5516,77;14;0;0;773,93;69395,34;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
130;11;2029;1964,8905244931;1801,15;1650;101371,43;139,39;;993,63;;50,75;;80,82;;;0;0;0;0;130,42;1565,04;594,43;0;;5516,77;;40;;331,38;3976,56;;;0;;174,15;11100,81;97;Décembre 2038;24468;2,5;1055,57;NC;5516,77;14;0;0;772,76;69789,96;741,67;45,14;0;0;0;;;;;;;;;5516,77;;;;;
131;12;2029;1964,8905244931;1801,15;1650;100517,19;138,21;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1695,46;633,52;0;;5558,15;;40;;334,69;4311,25;;;0;;174,15;11274,96;95;Novembre 2037;24455;2,5;1016,48;NC;5558,15;14;0;0;771,58;70184,31;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
132;1;2030;1980,6096486891;1815,56;1650;99661,77;137,03;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;260,84;595,63;0;;5558,15;;40;;334,69;669,38;;;0;;184,64;11459,6;94;Novembre 2037;24455;2,5;1054,37;NC;5558,15;14;0;0;774,32;70579,29;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
133;2;2030;1980,6096486891;1815,56;1650;98805,17;135,86;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;391,26;594,73;0;;5558,15;;40;;334,69;1004,07;;;0;;184,64;11644,24;93;Novembre 2037;24455;2,5;1055,27;NC;5558,15;14;0;0;773,15;70974;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
134;3;2030;1980,6096486891;1815,56;1650;97947,4;134,68;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;521,68;593,82;0;;5558,15;;40;;334,69;1338,76;;;0;;184,64;11828,88;92;Novembre 2037;24455;2,5;1056,18;NC;5558,15;14;0;0;771,97;71368,44;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
135;4;2030;1980,6096486891;1815,56;1650;97088,45;133,5;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;652,1;592,92;0;;5558,15;;40;;334,69;1673,45;;;0;;184,64;12013,52;91;Novembre 2037;24455;2,5;1057,08;NC;5558,15;14;0;0;770,79;71762,61;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
136;5;2030;1980,6096486891;1815,56;1650;96228,32;132,31;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;782,52;592;0;;5558,15;;40;;334,69;2008,14;;;0;;184,64;12198,16;89;Octobre 2037;24454;2,5;1058;NC;5558,15;14;0;0;769,6;72156,5;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
137;6;2030;1980,6096486891;1815,56;1650;95367;131,13;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;912,94;591,09;0;;5558,15;;40;;334,69;2342,83;;;0;;184,64;12382,8;88;Octobre 2037;24454;2,5;1058,91;NC;5558,15;14;0;0;768,42;72550,12;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
138;7;2030;1980,6096486891;1815,56;1650;94504,5;129,94;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1043,36;590,18;0;;5558,15;;40;;334,69;2677,52;;;0;;184,64;12567,44;87;Octobre 2037;24454;2,5;1059,82;NC;5558,15;14;0;0;767,23;72943,47;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
139;8;2030;1980,6096486891;1815,56;1650;93640,81;128,76;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1173,78;589,27;0;;5558,15;;40;;334,69;3012,21;;;0;;184,64;12752,08;86;Octobre 2037;24454;2,5;1060,73;NC;5558,15;14;0;0;766,05;73336,55;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
140;9;2030;1980,6096486891;1815,56;1650;92775,94;127,57;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1304,2;588,35;0;;5558,15;;40;;334,69;3346,9;;;0;;184,64;12936,72;85;Octobre 2037;24454;2,5;1061,65;NC;5558,15;14;0;0;764,86;73729,35;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
141;10;2030;1980,6096486891;1815,56;1650;91909,88;126,38;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1434,62;587,44;0;;5558,15;;40;;334,69;3681,59;;;0;;184,64;13121,36;84;Octobre 2037;24454;2,5;1062,56;NC;5558,15;14;0;0;763,67;74121,88;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
142;11;2030;1980,6096486891;1815,56;1650;91042,63;125,18;;993,63;;50,75;;81,43;;;0;0;0;0;130,42;1565,04;586,52;0;;5558,15;;40;;334,69;4016,28;;;0;;184,64;13306;82;Septembre 2037;24453;2,5;1063,48;NC;5558,15;14;0;0;762,47;74514,13;741,67;45,14;0;0;0;;;;;;;;;5558,15;;;;;
143;12;2030;1980,6096486891;1815,56;1650;90174,18;123,99;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1695,46;625,6;0;;5599,83;;40;;338,04;4354,32;;;0;;184,64;13490,64;81;Septembre 2037;24453;2,5;1024,4;NC;5599,83;30;0;0;761,28;74906,1;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
