Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
71;2;2025;432,75855394538;396,7;385;21162,55;17,64;;124,11;;7,13;;8,57;;;15,04;44,82;0;0;30,07;89,91;147,97;0;;2129,17;;0;;66,35;197,73;;;4,17;;30,38;756,96;176;Octobre 2039;24478;1;237,03;Reel;2366,2;30;71,11;40,77;147,97;0;131,95;0;0;0;0;;;;;;;;;2366,2;;;;;
72;3;2025;432,75855394538;396,7;385;21056,08;17,55;;124,11;;7,13;;8,57;;;15,04;59,86;0;0;30,07;119,98;148,88;0;;2129,17;;0;;66,35;264,08;;;4,17;;29,81;786,77;175;Octobre 2039;24478;1;236,12;Reel;2365,29;30;70,84;40,61;148,88;0;131,95;0;0;0;0;;;;;;;;;2365,29;;;;;
73;4;2025;432,75855394538;396,7;385;20949,52;17,46;;124,11;;7,13;;8,57;;;15,04;74,9;0;0;30,07;150,05;148,79;0;;2129,17;;0;;66,35;330,43;;;4,17;;29,77;816,54;174;Octobre 2039;24478;1;236,21;Reel;2365,38;30;70,86;40,63;148,79;0;131,95;0;0;0;0;;;;;;;;;2365,38;;;;;
74;5;2025;432,75855394538;396,7;385;20842,87;17,37;;124,11;;7,13;;8,57;;;15,04;89,94;0;0;30,07;180,12;148,7;0;;2129,17;;0;;66,35;396,78;;;4,17;;29,73;846,27;173;Octobre 2039;24478;1;236,3;Reel;2365,47;30;70,89;40,64;148,7;0;131,95;0;0;0;0;;;;;;;;;2365,47;;;;;
75;6;2025;432,75855394538;396,7;385;20736,13;17,28;;124,11;;7,13;;8,57;;;15,04;104,98;0;0;30,07;210,19;148,61;0;;2129,17;;0;;66,35;463,13;;;4,17;;29,68;875,95;171;Septembre 2039;24477;1;236,39;Reel;2365,56;30;70,92;40,66;148,61;0;131,95;0;0;0;0;;;;;;;;;2365,56;;;;;
76;7;2025;432,75855394538;396,7;385;20629,3;17,19;;124,11;;7,13;;8,57;;;15,04;120,02;0;0;30,07;240,26;148,52;0;;2129,17;;0;;66,35;529,48;;;4,17;;29,65;905,6;170;Septembre 2039;24477;1;236,48;Reel;2365,65;30;70,94;40,67;148,52;0;131,95;0;0;0;0;;;;;;;;;2365,65;;;;;
77;8;2025;432,75855394538;396,7;385;20522,38;17,1;;124,11;;7,13;;8,57;;;15,04;135,06;0;0;30,07;270,33;148,43;0;;2129,17;;0;;66,35;595,83;;;4,17;;29,6;935,2;169;Septembre 2039;24477;1;236,57;Reel;2365,74;30;70,97;40,69;148,43;0;131,95;0;0;0;0;;;;;;;;;2365,74;;;;;
78;9;2025;432,75855394538;396,7;385;20415,37;17,01;;124,11;;7,13;;8,57;;;15,04;150,1;0;0;30,07;300,4;148,34;0;;2129,17;;0;;66,35;662,18;;;4,17;;29,55;964,75;168;Septembre 2039;24477;1;236,66;Reel;2365,83;30;71;40,71;148,34;0;131,95;0;0;0;0;;;;;;;;;2365,83;;;;;
79;10;2025;432,75855394538;396,7;385;20308,27;16,92;;124,11;;7,13;;8,57;;;15,04;165,14;0;0;30,07;330,47;148,25;0;;2129,17;;0;;66,35;728,53;;;4,17;;29,51;994,26;166;Aout 2039;24476;1;236,75;Reel;2365,92;30;71,03;40,72;148,25;0;131,95;0;0;0;0;;;;;;;;;2365,92;;;;;
80;11;2025;432,75855394538;396,7;385;20201,08;16,83;;124,11;;7,13;;8,57;;;15,04;180,18;0;0;30,07;360,54;148,16;0;;2129,17;;0;;66,35;794,88;;;4,17;;29,47;1023,73;165;Aout 2039;24476;1;236,84;Reel;2366,01;30;71,05;40,74;148,16;0;131,95;0;0;0;0;;;;;;;;;2366,01;;;;;
81;12;2025;432,75855394538;396,7;385;20093,8;16,74;;124,11;;7,13;;8,57;;;15,04;195,22;0;0;30,07;390,61;168,07;0;;2129,17;;0;;66,35;861,23;;;4,17;;38,87;1062,6;164;Aout 2039;24476;1;216,93;Reel;2346,1;30;65,08;37,31;148,07;0;131,95;0;0;0;0;;;;;;;;;2346,1;;;;;
82;1;2026;434,92234671511;398,68;385;19986,43;16,66;;124,11;;7,13;;8,57;;;15,04;30,08;0;0;30,07;60,14;147,99;0;;2129,17;;0;;66,35;132,7;;;4,17;;31,37;1093,97;162;Juillet 2039;24475;1;237,01;Reel;2366,18;30;71,1;40,77;147,99;0;131,95;0;0;0;0;;;;;;;;;2366,18;;;;;
83;2;2026;434,92234671511;398,68;385;19878,98;16,57;;124,11;;7,13;;8,61;;;15,19;45,27;0;0;30,22;90,36;147,9;0;;2129,17;;0;;67,01;199,71;;;4,17;;31,33;1125,3;161;Juillet 2039;24475;1;237,1;Reel;2366,27;30;71,13;40,78;147,9;0;131,95;0;0;0;0;;;;;;;;;2366,27;;;;;
84;3;2026;434,92234671511;398,68;385;19771,44;16,48;;124,11;;7,13;;8,61;;;15,19;60,46;0;0;30,22;120,58;148,81;0;;2129,17;;0;;67,01;266,72;;;4,17;;30,76;1156,06;160;Juillet 2039;24475;1;236,19;Reel;2365,36;30;70,86;40,62;148,81;0;131,95;0;0;0;0;;;;;;;;;2365,36;;;;;
85;4;2026;434,92234671511;398,68;385;19663,81;16,39;;124,11;;7,13;;8,61;;;15,19;75,65;0;0;30,22;150,8;148,72;0;;2129,17;;0;;67,01;333,73;;;4,17;;30,72;1186,78;159;Juillet 2039;24475;1;236,28;Reel;2365,45;30;70,88;40,64;148,72;0;131,95;0;0;0;0;;;;;;;;;2365,45;;;;;
86;5;2026;434,92234671511;398,68;385;19556,09;16,3;;124,11;;7,13;;8,61;;;15,19;90,84;0;0;30,22;181,02;148,63;0;;2129,17;;0;;67,01;400,74;;;4,17;;30,67;1217,45;157;Juin 2039;24474;1;236,37;Reel;2365,54;30;70,91;40,66;148,63;0;131,95;0;0;0;0;;;;;;;;;2365,54;;;;;
87;6;2026;434,92234671511;398,68;385;19448,28;16,21;;124,11;;7,13;;8,61;;;15,19;106,03;0;0;30,22;211,24;148,54;0;;2129,17;;0;;67,01;467,75;;;4,17;;30,63;1248,08;156;Juin 2039;24474;1;236,46;Reel;2365,63;30;70,94;40,67;148,54;0;131,95;0;0;0;0;;;;;;;;;2365,63;;;;;
88;7;2026;434,92234671511;398,68;385;19340,38;16,12;;124,11;;7,13;;8,61;;;15,19;121,22;0;0;30,22;241,46;148,45;0;;2129,17;;0;;67,01;534,76;;;4,17;;30,59;1278,67;155;Juin 2039;24474;1;236,55;Reel;2365,72;30;70,96;40,69;148,45;0;131,95;0;0;0;0;;;;;;;;;2365,72;;;;;
89;8;2026;434,92234671511;398,68;385;19232,39;16,03;;124,11;;7,13;;8,61;;;15,19;136,41;0;0;30,22;271,68;148,36;0;;2129,17;;0;;67,01;601,77;;;4,17;;30,55;1309,22;153;Mai 2039;24473;1;236,64;Reel;2365,81;30;70,99;40,7;148,36;0;131,95;0;0;0;0;;;;;;;;;2365,81;;;;;
90;9;2026;434,92234671511;398,68;385;19124,31;15,94;;124,11;;7,13;;8,61;;;15,19;151,6;0;0;30,22;301,9;148,27;0;;2129,17;;0;;67,01;668,78;;;4,17;;30,5;1339,72;152;Mai 2039;24473;1;236,73;Reel;2365,9;30;71,02;40,72;148,27;0;131,95;0;0;0;0;;;;;;;;;2365,9;;;;;
91;10;2026;434,92234671511;398,68;385;19016,14;15,85;;124,11;;7,13;;8,61;;;15,19;166,79;0;0;30,22;332,12;148,18;0;;2129,17;;0;;67,01;735,79;;;4,17;;30,46;1370,18;151;Mai 2039;24473;1;236,82;Reel;2365,99;30;71,05;40,73;148,18;0;131,95;0;0;0;0;;;;;;;;;2365,99;;;;;
92;11;2026;434,92234671511;398,68;385;18907,88;15,76;;124,11;;7,13;;8,61;;;15,19;181,98;0;0;30,22;362,34;148,09;0;;2129,17;;0;;67,01;802,8;;;4,17;;30,42;1400,6;150;Mai 2039;24473;1;236,91;Reel;2366,08;30;71,07;40,75;148,09;0;131,95;0;0;0;0;;;;;;;;;2366,08;;;;;
93;12;2026;434,92234671511;398,68;385;18799,53;15,67;;124,11;;7,13;;8,61;;;15,19;197,17;0;0;30,22;392,56;168;0;;2129,17;;0;;67,01;869,81;;;4,17;;39,82;1440,42;148;Avril 2039;24472;1;217;Reel;2346,17;30;65,1;37,32;148;0;131,95;0;0;0;0;;;;;;;;;2346,17;;;;;
94;1;2027;437,09695844868;400,67;385;18691,09;15,58;;124,11;;7,13;;8,61;;;15,19;30,38;0;0;30,22;60,44;147,91;0;;2129,17;;0;;67,01;134,02;;;4,17;;32,32;1472,74;147;Avril 2039;24472;1;237,09;Reel;2366,26;30;71,13;40,78;147,91;0;131,95;0;0;0;0;;;;;;;;;2366,26;;;;;
95;2;2027;437,09695844868;400,67;385;18582,56;15,49;;124,11;;7,13;;8,65;;;15,34;45,72;0;0;30,37;90,81;147,82;0;;2129,17;;0;;67,68;201,7;;;4,17;;32,29;1505,03;146;Avril 2039;24472;1;237,18;Reel;2366,35;30;71,15;40,79;147,82;0;131,95;0;0;0;0;;;;;;;;;2366,35;;;;;
96;3;2027;437,09695844868;400,67;385;18473,94;15,39;;124,11;;7,13;;8,65;;;15,34;61,06;0;0;30,37;121,18;148,73;0;;2129,17;;0;;67,68;269,38;;;4,17;;31,7;1536,73;144;Mars 2039;24471;1;236,27;Reel;2365,44;30;70,88;40,64;148,73;0;131,95;0;0;0;0;;;;;;;;;2365,44;;;;;
97;4;2027;437,09695844868;400,67;385;18365,22;15,3;;124,11;;7,13;;8,65;;;15,34;76,4;0;0;30,37;151,55;148,64;0;;2129,17;;0;;67,68;337,06;;;4,17;;31,66;1568,39;143;Mars 2039;24471;1;236,36;Reel;2365,53;30;70,91;40,65;148,64;0;131,95;0;0;0;0;;;;;;;;;2365,53;;;;;
98;5;2027;437,09695844868;400,67;385;18256,41;15,21;;124,11;;7,13;;8,65;;;15,34;91,74;0;0;30,37;181,92;148,55;0;;2129,17;;0;;67,68;404,74;;;4,17;;31,61;1600;142;Mars 2039;24471;1;236,45;Reel;2365,62;30;70,94;40,67;148,55;0;131,95;0;0;0;0;;;;;;;;;2365,62;;;;;
99;6;2027;437,09695844868;400,67;385;18147,51;15,12;;124,11;;7,13;;8,65;;;15,34;107,08;0;0;30,37;212,29;148,46;0;;2129,17;;0;;67,68;472,42;;;4,17;;31,58;1631,58;141;Mars 2039;24471;1;236,54;Reel;2365,71;30;70,96;40,68;148,46;0;131,95;0;0;0;0;;;;;;;;;2365,71;;;;;
100;7;2027;437,09695844868;400,67;385;18038,52;15,03;;124,11;;7,13;;8,65;;;15,34;122,42;0;0;30,37;242,66;148,37;0;;2129,17;;0;;67,68;540,1;;;4,17;;31,53;1663,11;139;Février 2039;24470;1;236,63;Reel;2365,8;30;70,99;40,7;148,37;0;131,95;0;0;0;0;;;;;;;;;2365,8;;;;;
101;8;2027;437,09695844868;400,67;385;17929,44;14,94;;124,11;;7,13;;8,65;;;15,34;137,76;0;0;30,37;273,03;148,28;0;;2129,17;;0;;67,68;607,78;;;4,17;;31,48;1694,59;138;Février 2039;24470;1;236,72;Reel;2365,89;30;71,02;40,72;148,28;0;131,95;0;0;0;0;;;;;;;;;2365,89;;;;;
102;9;2027;437,09695844868;400,67;385;17820,27;14,85;;124,11;;7,13;;8,65;;;15,34;153,1;0;0;30,37;303,4;148,19;0;;2129,17;;0;;67,68;675,46;;;4,17;;31,45;1726,04;137;Février 2039;24470;1;236,81;Reel;2365,98;30;71,04;40,73;148,19;0;131,95;0;0;0;0;;;;;;;;;2365,98;;;;;
103;10;2027;437,09695844868;400,67;385;17711,01;14,76;;124,11;;7,13;;8,65;;;15,34;168,44;0;0;30,37;333,77;148,1;0;;2129,17;;0;;67,68;743,14;;;4,17;;31,4;1757,44;136;Février 2039;24470;1;236,9;Reel;2366,07;30;71,07;40,75;148,1;0;131,95;0;0;0;0;;;;;;;;;2366,07;;;;;
104;11;2027;437,09695844868;400,67;385;17601,66;14,67;;124,11;;7,13;;8,65;;;15,34;183,78;0;0;30,37;364,14;148,01;0;;2129,17;;0;;67,68;810,82;;;4,17;;31,36;1788,8;134;Janvier 2039;24469;1;236,99;Reel;2366,16;30;71,1;40,76;148,01;0;131,95;0;0;0;0;;;;;;;;;2366,16;;;;;
105;12;2027;437,09695844868;400,67;385;17492,22;14,58;;124,11;;7,13;;8,65;;;15,34;199,12;0;0;30,37;394,51;167,92;0;;2129,17;;0;;67,68;878,5;;;4,17;;40,76;1829,56;133;Janvier 2039;24469;1;217,08;Reel;2346,25;30;65,12;37,34;147,92;0;131,95;0;0;0;0;;;;;;;;;2346,25;;;;;
106;1;2028;439,28244324093;402,68;385;17382,69;14,49;;124,11;;7,13;;8,65;;;15,34;30,68;0;0;30,37;60,74;147,83;0;;2129,17;;0;;67,68;135,36;;;4,17;;33,29;1862,85;132;Janvier 2039;24469;1;237,17;Reel;2366,34;30;71,15;40,79;147,83;0;131,95;0;0;0;0;;;;;;;;;2366,34;;;;;
107;2;2028;439,28244324093;402,68;385;17273,07;14,39;;124,11;;7,13;;8,69;;;15,49;46,17;0;0;30,52;91,26;147,73;0;;2129,17;;0;;68,36;203,72;;;4,17;;33,24;1896,09;130;Décembre 2039;24480;1;237,27;Reel;2366,44;30;71,18;40,81;147,73;0;131,95;0;0;0;0;;;;;;;;;2366,44;;;;;
108;3;2028;439,28244324093;402,68;385;17163,35;14,3;;124,11;;7,13;;8,69;;;15,49;61,66;0;0;30,52;121,78;148,66;0;;2129,17;;0;;68,36;272,08;;;4,17;;32,66;1928,75;129;Décembre 2039;24480;1;236,34;Reel;2365,51;30;70,9;40,65;148,66;0;131,95;0;0;0;0;;;;;;;;;2365,51;;;;;
109;4;2028;439,28244324093;402,68;385;17053,54;14,21;;124,11;;7,13;;8,69;;;15,49;77,15;0;0;30,52;152,3;148,57;0;;2129,17;;0;;68,36;340,44;;;4,17;;32,61;1961,36;128;Décembre 2039;24480;1;236,43;Reel;2365,6;30;70,93;40,67;148,57;0;131,95;0;0;0;0;;;;;;;;;2365,6;;;;;
110;5;2028;439,28244324093;402,68;385;16943,64;14,12;;124,11;;7,13;;8,69;;;15,49;92,64;0;0;30,52;182,82;148,48;0;;2129,17;;0;;68,36;408,8;;;4,17;;32,57;1993,93;126;Novembre 2038;24467;1;236,52;Reel;2365,69;30;70,96;40,68;148,48;0;131,95;0;0;0;0;;;;;;;;;2365,69;;;;;
111;6;2028;439,28244324093;402,68;385;16833,65;14,03;;124,11;;7,13;;8,69;;;15,49;108,13;0;0;30,52;213,34;148,39;0;;2129,17;;0;;68,36;477,16;;;4,17;;32,53;2026,46;125;Novembre 2038;24467;1;236,61;Reel;2365,78;30;70,98;40,7;148,39;0;131,95;0;0;0;0;;;;;;;;;2365,78;;;;;
112;7;2028;439,28244324093;402,68;385;16723,57;13,94;;124,11;;7,13;;8,69;;;15,49;123,62;0;0;30,52;243,86;148,3;0;;2129,17;;0;;68,36;545,52;;;4,17;;32,49;2058,95;124;Novembre 2038;24467;1;236,7;Reel;2365,87;30;71,01;40,71;148,3;0;131,95;0;0;0;0;;;;;;;;;2365,87;;;;;
113;8;2028;439,28244324093;402,68;385;16613,4;13,84;;124,11;;7,13;;8,69;;;15,49;139,11;0;0;30,52;274,38;148,2;0;;2129,17;;0;;68,36;613,88;;;4,17;;32,44;2091,39;123;Novembre 2038;24467;1;236,8;Reel;2365,97;30;71,04;40,73;148,2;0;131,95;0;0;0;0;;;;;;;;;2365,97;;;;;
114;9;2028;439,28244324093;402,68;385;16503,13;13,75;;124,11;;7,13;;8,69;;;15,49;154,6;0;0;30,52;304,9;148,11;0;;2129,17;;0;;68,36;682,24;;;4,17;;32,39;2123,78;121;Octobre 2038;24466;1;236,89;Reel;2366,06;30;71,07;40,75;148,11;0;131,95;0;0;0;0;;;;;;;;;2366,06;;;;;
115;10;2028;439,28244324093;402,68;385;16392,77;13,66;;124,11;;7,13;;8,69;;;15,49;170,09;0;0;30,52;335,42;148,02;0;;2129,17;;0;;68,36;750,6;;;4,17;;32,36;2156,14;120;Octobre 2038;24466;1;236,98;Reel;2366,15;30;71,09;40,76;148,02;0;131,95;0;0;0;0;;;;;;;;;2366,15;;;;;
116;11;2028;439,28244324093;402,68;385;16282,32;13,57;;124,11;;7,13;;8,69;;;15,49;185,58;0;0;30,52;365,94;147,93;0;;2129,17;;0;;68,36;818,96;;;4,17;;32,31;2188,45;119;Octobre 2038;24466;1;237,07;Reel;2366,24;30;71,12;40,78;147,93;0;131,95;0;0;0;0;;;;;;;;;2366,24;;;;;
117;12;2028;439,28244324093;402,68;385;16171,78;13,48;;124,11;;7,13;;8,69;;;15,49;201,07;0;0;30,52;396,46;167,84;0;;2129,17;;0;;68,36;887,32;;;4,17;;41,71;2230,16;117;Septembre 2038;24465;1;217,16;Reel;2346,33;30;65,15;37,35;147,84;0;131,95;0;0;0;0;;;;;;;;;2346,33;;;;;
118;1;2029;441,47885545713;404,69;385;16061,15;13,38;;124,11;;7,13;;8,69;;;15,49;30,98;0;0;30,52;61,04;147,74;0;;2129,17;;0;;68,36;136,72;;;4,17;;34,23;2264,39;116;Septembre 2038;24465;1;237,26;Reel;2366,43;30;71,18;40,81;147,74;0;131,95;0;0;0;0;;;;;;;;;2366,43;;;;;
119;2;2029;441,47885545713;404,69;385;15950,42;13,29;;124,11;;7,13;;8,73;;;15,64;46,62;0;0;30,67;91,71;147,65;0;;2129,17;;0;;69,04;205,76;;;4,17;;34,19;2298,58;115;Septembre 2038;24465;1;237,35;Reel;2366,52;30;71,21;40,82;147,65;0;131,95;0;0;0;0;;;;;;;;;2366,52;;;;;
120;3;2029;441,47885545713;404,69;385;15839,6;13,2;;124,11;;7,13;;8,73;;;15,64;62,26;0;0;30,67;122,38;148,58;0;;2129,17;;0;;69,04;274,8;;;4,17;;33,61;2332,19;114;Septembre 2038;24465;1;236,42;Reel;2365,59;30;70,93;40,66;148,58;0;131,95;0;0;0;0;;;;;;;;;2365,59;;;;;
121;4;2029;441,47885545713;404,69;385;15728,69;13,11;;124,11;;7,13;;8,73;;;15,64;77,9;0;0;30,67;153,05;148,49;0;;2129,17;;0;;69,04;343,84;;;4,17;;33,57;2365,76;112;Aout 2038;24464;1;236,51;Reel;2365,68;30;70,95;40,68;148,49;0;131,95;0;0;0;0;;;;;;;;;2365,68;;;;;
122;5;2029;441,47885545713;404,69;385;15617,69;13,01;;124,11;;7,13;;8,73;;;15,64;93,54;0;0;30,67;183,72;148,39;0;;2129,17;;0;;69,04;412,88;;;4,17;;33,52;2399,28;111;Aout 2038;24464;1;236,61;Reel;2365,78;30;70,98;40,7;148,39;0;131,95;0;0;0;0;;;;;;;;;2365,78;;;;;
123;6;2029;441,47885545713;404,69;385;15506,59;12,92;;124,11;;7,13;;8,73;;;15,64;109,18;0;0;30,67;214,39;148,3;0;;2129,17;;0;;69,04;481,92;;;4,17;;33,48;2432,76;110;Aout 2038;24464;1;236,7;Reel;2365,87;30;71,01;40,71;148,3;0;131,95;0;0;0;0;;;;;;;;;2365,87;;;;;
124;7;2029;441,47885545713;404,69;385;15395,4;12,83;;124,11;;7,13;;8,73;;;15,64;124,82;0;0;30,67;245,06;148,21;0;;2129,17;;0;;69,04;550,96;;;4,17;;33,43;2466,19;109;Aout 2038;24464;1;236,79;Reel;2365,96;30;71,04;40,73;148,21;0;131,95;0;0;0;0;;;;;;;;;2365,96;;;;;
125;8;2029;441,47885545713;404,69;385;15284,12;12,74;;124,11;;7,13;;8,73;;;15,64;140,46;0;0;30,67;275,73;148,12;0;;2129,17;;0;;69,04;620;;;4,17;;33,4;2499,59;107;Juillet 2038;24463;1;236,88;Reel;2366,05;30;71,06;40,74;148,12;0;131,95;0;0;0;0;;;;;;;;;2366,05;;;;;
126;9;2029;441,47885545713;404,69;385;15172,75;12,64;;124,11;;7,13;;8,73;;;15,64;156,1;0;0;30,67;306,4;148,02;0;;2129,17;;0;;69,04;689,04;;;4,17;;33,35;2532,94;106;Juillet 2038;24463;1;236,98;Reel;2366,15;30;71,09;40,76;148,02;0;131,95;0;0;0;0;;;;;;;;;2366,15;;;;;
127;10;2029;441,47885545713;404,69;385;15061,28;12,55;;124,11;;7,13;;8,73;;;15,64;171,74;0;0;30,67;337,07;147,93;0;;2129,17;;0;;69,04;758,08;;;4,17;;33,3;2566,24;105;Juillet 2038;24463;1;237,07;Reel;2366,24;30;71,12;40,78;147,93;0;131,95;0;0;0;0;;;;;;;;;2366,24;;;;;
128;11;2029;441,47885545713;404,69;385;14949,72;12,46;;124,11;;7,13;;8,73;;;15,64;187,38;0;0;30,67;367,74;147,84;0;;2129,17;;0;;69,04;827,12;;;4,17;;33,26;2599,5;103;Juin 2038;24462;1;237,16;Reel;2366,33;30;71,15;40,79;147,84;0;131,95;0;0;0;0;;;;;;;;;2366,33;;;;;
129;12;2029;441,47885545713;404,69;385;14838,07;12,37;;124,11;;7,13;;8,73;;;15,64;203,02;0;0;30,67;398,41;167,75;0;;2129,17;;0;;69,04;896,16;;;4,17;;42,65;2642,15;102;Juin 2038;24462;1;217,25;Reel;2346,42;30;65,18;37,37;147,75;0;131,95;0;0;0;0;;;;;;;;;2346,42;;;;;
130;1;2030;443,68624973442;406,71;385;14726,33;12,27;;124,11;;7,13;;8,73;;;15,64;31,28;0;0;30,67;61,34;147,65;0;;2129,17;;0;;69,04;138,08;;;4,17;;35,19;2677,34;101;Juin 2038;24462;1;237,35;Reel;2366,52;30;71,21;40,82;147,65;0;131,95;0;0;0;0;;;;;;;;;2366,52;;;;;
131;2;2030;443,68624973442;406,71;385;14614,49;12,18;;124,11;;7,13;;8,77;;;15,8;47,08;0;0;30,82;92,16;147,56;0;;2129,17;;0;;69,73;207,81;;;4,17;;35,15;2712,49;99;Mai 2038;24461;1;237,44;Reel;2366,61;30;71,23;40,84;147,56;0;131,95;0;0;0;0;;;;;;;;;2366,61;;;;;
132;3;2030;443,68624973442;406,71;385;14502,56;12,09;;124,11;;7,13;;8,77;;;15,8;62,88;0;0;30,82;122,98;148,51;0;;2129,17;;0;;69,73;277,54;;;4,17;;34,55;2747,04;98;Mai 2038;24461;1;236,49;Reel;2365,66;30;70,95;40,68;148,51;0;131,95;0;0;0;0;;;;;;;;;2365,66;;;;;
133;4;2030;443,68624973442;406,71;385;14390,54;11,99;;124,11;;7,13;;8,77;;;15,8;78,68;0;0;30,82;153,8;148,41;0;;2129,17;;0;;69,73;347,27;;;4,17;;34,51;2781,55;97;Mai 2038;24461;1;236,59;Reel;2365,76;30;70,98;40,69;148,41;0;131,95;0;0;0;0;;;;;;;;;2365,76;;;;;
134;5;2030;443,68624973442;406,71;385;14278,42;11,9;;124,11;;7,13;;8,77;;;15,8;94,48;0;0;30,82;184,62;148,32;0;;2129,17;;0;;69,73;417;;;4,17;;34,47;2816,02;96;Mai 2038;24461;1;236,68;Reel;2365,85;30;71;40,71;148,32;0;131,95;0;0;0;0;;;;;;;;;2365,85;;;;;
135;6;2030;443,68624973442;406,71;385;14166,21;11,81;;124,11;;7,13;;8,77;;;15,8;110,28;0;0;30,82;215,44;148,23;0;;2129,17;;0;;69,73;486,73;;;4,17;;34,43;2850,45;94;Avril 2038;24460;1;236,77;Reel;2365,94;30;71,03;40,72;148,23;0;131,95;0;0;0;0;;;;;;;;;2365,94;;;;;
136;7;2030;443,68624973442;406,71;385;14053,91;11,71;;124,11;;7,13;;8,77;;;15,8;126,08;0;0;30,82;246,26;148,13;0;;2129,17;;0;;69,73;556,46;;;4,17;;34,38;2884,83;93;Avril 2038;24460;1;236,87;Reel;2366,04;30;71,06;40,74;148,13;0;131,95;0;0;0;0;;;;;;;;;2366,04;;;;;
137;8;2030;443,68624973442;406,71;385;13941,51;11,62;;124,11;;7,13;;8,77;;;15,8;141,88;0;0;30,82;277,08;148,04;0;;2129,17;;0;;69,73;626,19;;;4,17;;34,33;2919,16;92;Avril 2038;24460;1;236,96;Reel;2366,13;30;71,09;40,76;148,04;0;131,95;0;0;0;0;;;;;;;;;2366,13;;;;;
138;9;2030;443,68624973442;406,71;385;13829,02;11,52;;124,11;;7,13;;8,77;;;15,8;157,68;0;0;30,82;307,9;147,94;0;;2129,17;;0;;69,73;695,92;;;4,17;;34,29;2953,45;91;Avril 2038;24460;1;237,06;Reel;2366,23;30;71,12;40,77;147,94;0;131,95;0;0;0;0;;;;;;;;;2366,23;;;;;
139;10;2030;443,68624973442;406,71;385;13716,43;11,43;;124,11;;7,13;;8,77;;;15,8;173,48;0;0;30,82;338,72;147,85;0;;2129,17;;0;;69,73;765,65;;;4,17;;34,24;2987,69;89;Mars 2038;24459;1;237,15;Reel;2366,32;30;71,15;40,79;147,85;0;131,95;0;0;0;0;;;;;;;;;2366,32;;;;;
140;11;2030;443,68624973442;406,71;385;13603,75;11,34;;124,11;;7,13;;8,77;;;15,8;189,28;0;0;30,82;369,54;147,76;0;;2129,17;;0;;69,73;835,38;;;4,17;;34,2;3021,89;88;Mars 2038;24459;1;237,24;Reel;2366,41;30;71,17;40,81;147,76;0;131,95;0;0;0;0;;;;;;;;;2366,41;;;;;
141;12;2030;443,68624973442;406,71;385;13490,98;11,24;;124,11;;7,13;;8,77;;;15,8;205,08;0;0;30,82;400,36;167,66;0;;2129,17;;0;;69,73;905,11;;;4,17;;43,6;3065,49;87;Mars 2038;24459;1;217,34;Reel;2346,51;30;65,2;37,38;147,66;0;131,95;0;0;0;0;;;;;;;;;2346,51;;;;;
142;1;2031;445,90468098309;408,75;385;13378,11;11,15;;124,11;;7,13;;8,77;;;15,8;31,6;0;0;30,82;61,64;147,57;0;;2129,17;;0;;69,73;139,46;;;4,17;;36,15;3101,64;85;Février 2038;24458;1;237,43;Reel;2366,6;30;71,23;40,84;147,57;0;131,95;0;0;0;0;;;;;;;;;2366,6;;;;;
143;2;2031;445,90468098309;408,75;385;13265,15;11,05;;124,11;;7,13;;8,81;;;15,96;47,56;0;0;30,97;92,61;147,47;0;;2129,17;;0;;70,43;209,89;;;4,17;;36,1;3137,74;84;Février 2038;24458;1;237,53;Reel;2366,7;30;71,26;40,86;147,47;0;131,95;0;0;0;0;;;;;;;;;2366,7;;;;;
144;3;2031;445,90468098309;408,75;385;13152,09;10,96;;124,11;;7,13;;8,81;;;15,96;63,52;0;0;30,97;123,58;148,43;0;;2129,17;;0;;70,43;280,32;;;4,17;;35,51;3173,25;83;Février 2038;24458;1;236,57;Reel;2365,74;30;70,97;40,69;148,43;0;131,95;0;0;0;0;;;;;;;;;2365,74;;;;;
