Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
151;6;2032;0;0;0;129223,2;150,76;;1529,47;;101,33;;76,93;;;0;0;0;0;134,63;942,41;113017,63;0;;6500;;48,08;;259,64;1817,48;;;19,23;;-2169,31;-324009,44;1200;Juin 2132;25590;2;0;Reel;6500;30;0;0;790,6;93883,79;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
152;7;2032;0;0;0;127844,49;149,15;;1529,47;;101,33;;76,93;;;0;0;0;0;134,63;1077,04;113693,91;0;;6500;;48,08;;259,64;2077,12;;;19,23;;-2169,31;-326178,75;1200;Juillet 2132;25591;2;0;Reel;6500;30;0;0;788,99;94173,49;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
153;8;2032;0;0;0;126464,17;147,54;;1529,47;;101,33;;76,93;;;0;0;0;0;134,63;1211,67;114368,81;0;;6500;;48,08;;259,64;2336,76;;;19,23;;-2169,31;-328348,06;1200;Aout 2132;25592;2;0;Reel;6500;30;0;0;787,38;94462,96;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
154;9;2032;0;0;0;125082,24;145,93;;1529,47;;101,33;;76,93;;;0;0;0;0;134,63;1346,3;115042,33;0;;6500;;48,08;;259,64;2596,4;;;19,23;;-2169,31;-330517,37;1200;Septembre 2132;25593;2;0;Reel;6500;30;0;0;785,77;94752,2;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
155;10;2032;0;0;0;123698,7;144,32;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1482,55;115714,47;0;;6500;;48,66;;262,76;2859,16;;;19,46;;-2169,31;-332686,68;1200;Octobre 2132;25594;2;0;Reel;6500;30;0;0;784,16;95041,21;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
156;11;2032;0;0;0;122313,55;142,7;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1618,8;116390,76;0;;6500;;48,66;;262,76;3121,92;;;19,46;;-2175,78;-334862,46;1200;Novembre 2132;25595;2;0;Reel;6500;30;0;0;789,01;95330,91;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
157;12;2032;0;0;0;120926,78;141,08;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1755,05;117065,67;0;;6500;;48,66;;262,76;3384,68;;;19,46;;-2175,78;-337038,24;1200;Décembre 2133;25608;2;0;Reel;6500;30;0;0;787,39;95620,38;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
158;1;2033;0;0;0;119538,39;139,46;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;272,5;117739,19;0;;6500;;48,66;;262,76;525,52;;;19,46;;-2175,78;-339214,02;1200;Janvier 2133;25597;2;0;Reel;6500;30;0;0;785,77;95909,62;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
159;2;2033;0;0;0;118148,38;137,84;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;408,75;118411,32;0;;6500;;48,66;;262,76;788,28;;;19,46;;-2175,78;-341389,8;1200;Février 2133;25598;2;0;Reel;6500;30;0;0;784,15;96198,63;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
160;3;2033;0;0;0;116756,75;136,22;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;545;119082,06;0;;6500;;48,66;;262,76;1051,04;;;19,46;;-2175,78;-343565,58;1200;Mars 2133;25599;2;0;Reel;6500;30;0;0;782,53;96487,4;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
161;4;2033;0;0;0;115363,5;134,59;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;681,25;119751,4;0;;6500;;48,66;;262,76;1313,8;;;19,46;;-2175,78;-345741,36;1200;Avril 2133;25600;2;0;Reel;6500;30;0;0;780,9;96775,94;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
162;5;2033;0;0;0;113968,62;132,96;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;817,5;120419,35;0;;6500;;48,66;;262,76;1576,56;;;19,46;;-2175,78;-347917,14;1200;Mai 2133;25601;2;0;Reel;6500;30;0;0;779,27;97064,25;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
163;6;2033;0;0;0;112572,11;131,33;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;953,75;121085,9;0;;6500;;48,66;;262,76;1839,32;;;19,46;;-2175,78;-350092,92;1200;Juin 2133;25602;2;0;Reel;6500;30;0;0;777,64;97352,33;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
164;7;2033;0;0;0;111173,97;129,7;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1090;121751,05;0;;6500;;48,66;;262,76;2102,08;;;19,46;;-2175,78;-352268,7;1200;Juillet 2133;25603;2;0;Reel;6500;30;0;0;776,01;97640,17;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
165;8;2033;0;0;0;109774,2;128,07;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1226,25;122414,8;0;;6500;;48,66;;262,76;2364,84;;;19,46;;-2175,78;-354444,48;1200;Aout 2133;25604;2;0;Reel;6500;30;0;0;774,38;97927,78;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
166;9;2033;0;0;0;108372,8;126,43;;1529,47;;101,33;;77,85;;;0;0;0;0;136,25;1362,5;123077,15;0;;6500;;48,66;;262,76;2627,6;;;19,46;;-2175,78;-356620,26;1200;Septembre 2133;25605;2;0;Reel;6500;30;0;0;772,74;98215,16;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
167;10;2033;0;0;0;106969,76;124,8;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1500,39;123738,1;0;;6500;;49,24;;265,91;2893,51;;;19,69;;-2175,78;-358796,04;1200;Octobre 2133;25606;2;0;Reel;6500;30;0;0;771,11;98502,3;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
168;11;2033;0;0;0;105565,09;123,16;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1638,28;124403,24;0;;6500;;49,24;;265,91;3159,42;;;19,69;;-2182,31;-360978,35;1200;Novembre 2133;25607;2;0;Reel;6500;30;0;0;776;98790,14;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
169;12;2033;0;0;0;104158,78;121,52;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1776,17;125066,98;0;;6500;;49,24;;265,91;3425,33;;;19,69;;-2182,31;-363160,66;1200;Décembre 2134;25620;2;0;Reel;6500;30;0;0;774,36;99077,75;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
170;1;2034;0;0;0;102750,83;119,88;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;275,78;125729,31;0;;6500;;49,24;;265,91;531,82;;;19,69;;-2182,31;-365342,97;1200;Janvier 2134;25609;2;0;Reel;6500;30;0;0;772,72;99365,12;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
171;2;2034;0;0;0;101341,24;118,23;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;413,67;126390,23;0;;6500;;49,24;;265,91;797,73;;;19,69;;-2182,31;-367525,28;1200;Février 2134;25610;2;0;Reel;6500;30;0;0;771,07;99652,26;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
172;3;2034;0;0;0;99930;116,59;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;551,56;127049,74;0;;6500;;49,24;;265,91;1063,64;;;19,69;;-2182,31;-369707,59;1200;Mars 2134;25611;2;0;Reel;6500;30;0;0;769,43;99939,16;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
173;4;2034;0;0;0;98517,12;114,94;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;689,45;127707,84;0;;6500;;49,24;;265,91;1329,55;;;19,69;;-2182,31;-371889,9;1200;Avril 2134;25612;2;0;Reel;6500;30;0;0;767,78;100225,83;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
174;5;2034;0;0;0;97102,59;113,29;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;827,34;128364,52;0;;6500;;49,24;;265,91;1595,46;;;19,69;;-2182,31;-374072,21;1200;Mai 2134;25613;2;0;Reel;6500;30;0;0;766,13;100512,26;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
175;6;2034;0;0;0;95686,41;111,63;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;965,23;129019,78;0;;6500;;49,24;;265,91;1861,37;;;19,69;;-2182,31;-376254,52;1200;Juin 2134;25614;2;0;Reel;6500;30;0;0;764,47;100798,45;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
176;7;2034;0;0;0;94268,57;109,98;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1103,12;129673,63;0;;6500;;49,24;;265,91;2127,28;;;19,69;;-2182,31;-378436,83;1200;Juillet 2134;25615;2;0;Reel;6500;30;0;0;762,82;101084,41;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
177;8;2034;0;0;0;92849,08;108,32;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1241,01;130326,05;0;;6500;;49,24;;265,91;2393,19;;;19,69;;-2182,31;-380619,14;1200;Aout 2134;25616;2;0;Reel;6500;30;0;0;761,16;101370,13;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
178;9;2034;0;0;0;91427,93;106,67;;1529,47;;101,33;;78,78;;;0;0;0;0;137,89;1378,9;130977,06;0;;6500;;49,24;;265,91;2659,1;;;19,69;;-2182,31;-382801,45;1200;Septembre 2134;25617;2;0;Reel;6500;30;0;0;759,51;101655,62;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
179;10;2034;0;0;0;90005,13;105,01;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1518,44;131626,65;0;;6500;;49,83;;269,1;2928,2;;;19,93;;-2182,31;-384983,76;1200;Octobre 2134;25618;2;0;Reel;6500;30;0;0;757,85;101940,87;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
180;11;2034;0;0;0;88580,67;103,34;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1657,98;132280,48;0;;6500;;49,83;;269,1;3197,3;;;19,93;;-2188,93;-387172,69;1200;Novembre 2134;25619;2;0;Reel;6500;30;0;0;762,8;102226,83;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
181;12;2034;0;0;0;87154,54;101,68;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1797,52;132932,89;0;;6500;;49,83;;269,1;3466,4;;;19,93;;-2188,93;-389361,62;1200;Décembre 2135;25632;2;0;Reel;6500;30;0;0;761,14;102512,55;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
182;1;2035;0;0;0;85726,75;100,01;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;279,08;133583,86;0;;6500;;49,83;;269,1;538,2;;;19,93;;-2188,93;-391550,55;1200;Janvier 2135;25621;2;0;Reel;6500;30;0;0;759,47;102798,03;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
183;2;2035;0;0;0;84297,29;98,35;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;418,62;134233,41;0;;6500;;49,83;;269,1;807,3;;;19,93;;-2188,93;-393739,48;1200;Février 2135;25622;2;0;Reel;6500;30;0;0;757,81;103083,27;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
184;3;2035;0;0;0;82866,17;96,68;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;558,16;134881,53;0;;6500;;49,83;;269,1;1076,4;;;19,93;;-2188,93;-395928,41;1200;Mars 2135;25623;2;0;Reel;6500;30;0;0;756,14;103368,27;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
185;4;2035;0;0;0;81433,38;95,01;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;697,7;135528,22;0;;6500;;49,83;;269,1;1345,5;;;19,93;;-2188,93;-398117,34;1200;Avril 2135;25624;2;0;Reel;6500;30;0;0;754,47;103653,04;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
186;5;2035;0;0;0;79998,92;93,33;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;837,24;136173,47;0;;6500;;49,83;;269,1;1614,6;;;19,93;;-2188,93;-400306,27;1200;Mai 2135;25625;2;0;Reel;6500;30;0;0;752,79;103937,57;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
187;6;2035;0;0;0;78562,78;91,66;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;976,78;136817,29;0;;6500;;49,83;;269,1;1883,7;;;19,93;;-2188,93;-402495,2;1200;Juin 2135;25626;2;0;Reel;6500;30;0;0;751,12;104221,86;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
188;7;2035;0;0;0;77124,97;89,98;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1116,32;137459,67;0;;6500;;49,83;;269,1;2152,8;;;19,93;;-2188,93;-404684,13;1200;Juillet 2135;25627;2;0;Reel;6500;30;0;0;749,44;104505,91;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
189;8;2035;0;0;0;75685,48;88,3;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1255,86;138100,61;0;;6500;;49,83;;269,1;2421,9;;;19,93;;-2188,93;-406873,06;1200;Aout 2135;25628;2;0;Reel;6500;30;0;0;747,76;104789,72;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
190;9;2035;0;0;0;74244,31;86,62;;1529,47;;101,33;;79,73;;;0;0;0;0;139,54;1395,4;138740,11;0;;6500;;49,83;;269,1;2691;;;19,93;;-2188,93;-409061,99;1200;Septembre 2135;25629;2;0;Reel;6500;30;0;0;746,08;105073,29;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
191;10;2035;0;0;0;72801,46;84,94;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1536,61;139378,17;0;;6500;;50,43;;272,33;2963,33;;;20,17;;-2188,93;-411250,92;1200;Octobre 2135;25630;2;0;Reel;6500;30;0;0;744,4;105356,62;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
192;11;2035;0;0;0;71356,93;83,25;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1677,82;140020,52;0;;6500;;50,43;;272,33;3235,66;;;20,17;;-2195,63;-413446,55;1200;Novembre 2135;25631;2;0;Reel;6500;30;0;0;749,41;105640,66;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
193;12;2035;0;0;0;69910,71;81,56;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1819,03;140661,42;0;;6500;;50,43;;272,33;3507,99;;;20,17;;-2195,63;-415642,18;1200;Décembre 2136;25644;2;0;Reel;6500;30;0;0;747,72;105924,46;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
194;1;2036;0;0;0;68462,8;79,87;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;282,42;141300,87;0;;6500;;50,43;;272,33;544,66;;;20,17;;-2195,63;-417837,81;1200;Janvier 2136;25633;2;0;Reel;6500;30;0;0;746,03;106208,02;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
195;2;2036;0;0;0;67013,2;78,18;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;423,63;141938,88;0;;6500;;50,43;;272,33;816,99;;;20,17;;-2195,63;-420033,44;1200;Février 2136;25634;2;0;Reel;6500;30;0;0;744,34;106491,34;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
196;3;2036;0;0;0;65561,91;76,49;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;564,84;142575,44;0;;6500;;50,43;;272,33;1089,32;;;20,17;;-2195,63;-422229,07;1200;Mars 2136;25635;2;0;Reel;6500;30;0;0;742,65;106774,42;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
197;4;2036;0;0;0;64108,93;74,79;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;706,05;143210,54;0;;6500;;50,43;;272,33;1361,65;;;20,17;;-2195,63;-424424,7;1200;Avril 2136;25636;2;0;Reel;6500;30;0;0;740,95;107057,25;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
198;5;2036;0;0;0;62654,25;73,1;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;847,26;143844,19;0;;6500;;50,43;;272,33;1633,98;;;20,17;;-2195,63;-426620,33;1200;Mai 2136;25637;2;0;Reel;6500;30;0;0;739,26;107339,84;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
199;6;2036;0;0;0;61197,88;71,4;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;988,47;144476,38;0;;6500;;50,43;;272,33;1906,31;;;20,17;;-2195,63;-428815,96;1200;Juin 2136;25638;2;0;Reel;6500;30;0;0;737,56;107622,19;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
200;7;2036;0;0;0;59739,81;69,7;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1129,68;145107,12;0;;6500;;50,43;;272,33;2178,64;;;20,17;;-2195,63;-431011,59;1200;Juillet 2136;25639;2;0;Reel;6500;30;0;0;735,86;107904,3;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
201;8;2036;0;0;0;58280,04;67,99;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1270,89;145736,39;0;;6500;;50,43;;272,33;2450,97;;;20,17;;-2195,63;-433207,22;1200;Aout 2136;25640;2;0;Reel;6500;30;0;0;734,15;108186,16;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
202;9;2036;0;0;0;56818,56;66,29;;1529,47;;101,33;;80,69;;;0;0;0;0;141,21;1412,1;146364,2;0;;6500;;50,43;;272,33;2723,3;;;20,17;;-2195,63;-435402,85;1200;Septembre 2136;25641;2;0;Reel;6500;30;0;0;732,45;108467,78;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
203;10;2036;0;0;0;55355,38;64,58;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1555;146990,55;0;;6500;;51,04;;275,6;2998,9;;;20,41;;-2195,63;-437598,48;1200;Octobre 2136;25642;2;0;Reel;6500;30;0;0;730,74;108749,16;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
204;11;2036;0;0;0;53890,49;62,87;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1697,9;147621,24;0;;6500;;51,04;;275,6;3274,5;;;20,41;;-2202,41;-439800,89;1200;Novembre 2136;25643;2;0;Reel;6500;30;0;0;735,81;109031,26;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
205;12;2036;0;0;0;52423,89;61,16;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1840,8;148250,47;0;;6500;;51,04;;275,6;3550,1;;;20,41;;-2202,41;-442003,3;1200;Décembre 2137;25656;2;0;Reel;6500;30;0;0;734,1;109313,12;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
206;1;2037;0;0;0;50955,58;59,45;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;285,8;148878,23;0;;6500;;51,04;;275,6;551,2;;;20,41;;-2202,41;-444205,71;1200;Janvier 2137;25645;2;0;Reel;6500;30;0;0;732,39;109594,73;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
207;2;2037;0;0;0;49485,56;57,73;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;428,7;149504,52;0;;6500;;51,04;;275,6;826,8;;;20,41;;-2202,41;-446408,12;1200;Février 2137;25646;2;0;Reel;6500;30;0;0;730,67;109876,1;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
208;3;2037;0;0;0;48013,82;56,02;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;571,6;150129,34;0;;6500;;51,04;;275,6;1102,4;;;20,41;;-2202,41;-448610,53;1200;Mars 2137;25647;2;0;Reel;6500;30;0;0;728,96;110157,22;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
209;4;2037;0;0;0;46540,37;54,3;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;714,5;150752,69;0;;6500;;51,04;;275,6;1378;;;20,41;;-2202,41;-450812,94;1200;Avril 2137;25648;2;0;Reel;6500;30;0;0;727,24;110438,1;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
210;5;2037;0;0;0;45065,2;52,58;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;857,4;151374,56;0;;6500;;51,04;;275,6;1653,6;;;20,41;;-2202,41;-453015,35;1200;Mai 2137;25649;2;0;Reel;6500;30;0;0;725,52;110718,73;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
211;6;2037;0;0;0;43588,31;50,85;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1000,3;151994,95;0;;6500;;51,04;;275,6;1929,2;;;20,41;;-2202,41;-455217,76;1200;Juin 2137;25650;2;0;Reel;6500;30;0;0;723,79;110999,11;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
212;7;2037;0;0;0;42109,69;49,13;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1143,2;152613,87;0;;6500;;51,04;;275,6;2204,8;;;20,41;;-2202,41;-457420,17;1200;Juillet 2137;25651;2;0;Reel;6500;30;0;0;722,07;111279,25;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
213;8;2037;0;0;0;40629,35;47,4;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1286,1;153231,3;0;;6500;;51,04;;275,6;2480,4;;;20,41;;-2202,41;-459622,58;1200;Aout 2137;25652;2;0;Reel;6500;30;0;0;720,34;111559,14;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
214;9;2037;0;0;0;39147,28;45,67;;1529,47;;101,33;;81,66;;;0;0;0;0;142,9;1429;153847,25;0;;6500;;51,04;;275,6;2756;;;20,41;;-2202,41;-461824,99;1200;Septembre 2137;25653;2;0;Reel;6500;30;0;0;718,61;111838,78;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
215;10;2037;0;0;0;37663,48;43,94;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1573,61;154461,72;0;;6500;;51,65;;278,91;3034,91;;;20,65;;-2202,41;-464027,4;1200;Octobre 2137;25654;2;0;Reel;6500;30;0;0;716,88;112118,18;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
216;11;2037;0;0;0;36177,95;42,21;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1718,22;155080,58;0;;6500;;51,65;;278,91;3313,82;;;20,65;;-2209,26;-466236,66;1200;Novembre 2137;25655;2;0;Reel;6500;30;0;0;722;112398,31;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
217;12;2037;0;0;0;34690,69;40,47;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1862,83;155697,95;0;;6500;;51,65;;278,91;3592,73;;;20,65;;-2209,26;-468445,92;1200;Décembre 2138;25668;2;0;Reel;6500;30;0;0;720,26;112678,19;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
218;1;2038;0;0;0;33201,69;38,74;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;289,22;156313,83;0;;6500;;51,65;;278,91;557,82;;;20,65;;-2209,26;-470655,18;1200;Janvier 2138;25657;2;0;Reel;6500;30;0;0;718,53;112957,82;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
219;2;2038;0;0;0;31710,96;37;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;433,83;156928,22;0;;6500;;51,65;;278,91;836,73;;;20,65;;-2209,26;-472864,44;1200;Février 2138;25658;2;0;Reel;6500;30;0;0;716,79;113237,2;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
220;3;2038;0;0;0;30218,49;35,25;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;578,44;157541,11;0;;6500;;51,65;;278,91;1115,64;;;20,65;;-2209,26;-475073,7;1200;Mars 2138;25659;2;0;Reel;6500;30;0;0;715,04;113516,33;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
221;4;2038;0;0;0;28724,27;33,51;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;723,05;158152,51;0;;6500;;51,65;;278,91;1394,55;;;20,65;;-2209,26;-477282,96;1200;Avril 2138;25660;2;0;Reel;6500;30;0;0;713,3;113795,21;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
222;5;2038;0;0;0;27228,31;31,77;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;867,66;158762,42;0;;6500;;51,65;;278,91;1673,46;;;20,65;;-2209,26;-479492,22;1200;Mai 2138;25661;2;0;Reel;6500;30;0;0;711,56;114073,85;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
223;6;2038;0;0;0;25730,61;30,02;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1012,27;159370,83;0;;6500;;51,65;;278,91;1952,37;;;20,65;;-2209,26;-481701,48;1200;Juin 2138;25662;2;0;Reel;6500;30;0;0;709,81;114352,24;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
224;7;2038;0;0;0;24231,16;28,27;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1156,88;159977,74;0;;6500;;51,65;;278,91;2231,28;;;20,65;;-2209,26;-483910,74;1200;Juillet 2138;25663;2;0;Reel;6500;30;0;0;708,06;114630,38;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
225;8;2038;0;0;0;22729,96;26,52;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1301,49;160583,15;0;;6500;;51,65;;278,91;2510,19;;;20,65;;-2209,26;-486120;1200;Aout 2138;25664;2;0;Reel;6500;30;0;0;706,31;114908,27;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
226;9;2038;0;0;0;21227,01;24,76;;1529,47;;101,33;;82,64;;;0;0;0;0;144,61;1446,1;161187,05;0;;6500;;51,65;;278,91;2789,1;;;20,65;;-2209,26;-488329,26;1200;Septembre 2138;25665;2;0;Reel;6500;30;0;0;704,55;115185,9;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
227;10;2038;0;0;0;19722,3;23,01;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1592,45;161789,45;0;;6500;;52,27;;282,26;3071,36;;;20,9;;-2209,26;-490538,52;1200;Octobre 2138;25666;2;0;Reel;6500;30;0;0;702,8;115463,28;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
228;11;2038;0;0;0;18215,84;21,25;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1738,8;162396,3;0;;6500;;52,27;;282,26;3353,62;;;20,9;;-2216,21;-492754,73;1200;Novembre 2138;25667;2;0;Reel;6500;30;0;0;707,99;115741,41;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
